Source File: D:\Storage\Programs\OOI\Group 5\Correspondence\07_18_14 sample files\files\11079364.WC
Processed: 07/18/2014 17:47:40
Using Version: 1.11
Device: WM
Start Date: 04/17/2014
Timestamp (s)	Depth (dbar)	Suspect Timestamp	Encoder Counts	Current (A)	Status	Velocity(c/s)	Temperature (C)	Voltage	Time Counts	Discharge Counts	Rope On Drum(m)
1397773899.112	2.352	n	-2352148	-0.02	00000000	73180	12	32.5	1292	8721	15.38
1397773899.174	2.341	n	-2351730	-0.02	00000000	64248	12	32.5	1292	8721	15.38
1397773899.237	2.330	n	-2351174	-0.02	00000000	85444	12	32.6	1292	8721	15.37
1397773899.299	2.321	n	-2350762	-0.02	00000000	83646	12	32.4	1292	8721	15.37
1397773899.362	2.308	n	-2350197	-0.02	00000000	96328	12	32.5	1292	8721	15.37
1397773899.424	2.301	n	-2349629	-0.01	00000000	92476	12	32.5	1292	8721	15.36
1397773899.487	2.293	n	-2349004	-0.02	00000000	105758	12	32.3	1292	8721	15.36
1397773899.549	2.284	n	-2348335	-0.01	00000000	109779	12	32.2	1292	8721	15.35
1397773899.612	2.276	n	-2347683	-0.04	00000000	104147	12	32.3	1292	8721	15.35
1397773899.674	2.269	n	-2346956	-0.02	00000000	127339	12	32.3	1292	8721	15.34
1397773899.737	2.261	n	-2346168	-0.02	00000000	118854	12	32.5	1292	8721	15.34
1397773899.799	2.254	n	-2345174	-0.07	00000000	115723	12	32.3	1292	8721	15.33
1397773899.862	2.249	n	-2344684	-0.03	00000000	138768	12	32.5	1292	8721	15.33
1397773899.924	2.241	n	-2343829	0.00	00000000	124479	12	32.6	1292	8721	15.32
1397773899.987	2.233	n	-2343011	-0.03	00000000	146810	12	32.5	1292	8721	15.32
1397773900.049	2.225	n	-2342012	-0.01	00000000	169442	12	32.4	1292	8721	15.31
1397773900.112	2.221	n	-2340920	-0.01	00000000	181816	12	32.5	1292	8721	15.30
1397773900.174	2.212	n	-2339174	-0.04	00000000	176045	12	32.3	1292	8721	15.29
1397773900.237	2.205	n	-2338601	0.01	00000000	208140	12	32.2	1292	8722	15.29
1397773900.299	2.196	n	-2337174	-0.03	00000000	199380	12	32.5	1292	8722	15.28
1397773900.362	2.187	n	-2335174	0.02	00000000	209070	12	32.3	1292	8722	15.26
1397773900.424	2.179	n	-2334742	-0.02	00000000	218848	12	32.4	1292	8722	15.26
1397773900.487	2.169	n	-2333174	-0.02	00000000	232072	12	32.4	1292	8722	15.25
1397773900.549	2.160	n	-2331174	-0.01	00000000	226886	12	32.5	1292	8722	15.23
1397773900.612	2.154	n	-2330443	-0.01	00000000	240498	12	32.5	1292	8722	15.23
1397773900.674	2.143	n	-2328961	-0.01	00000000	237023	12	32.3	1292	8722	15.22
1397773900.737	2.128	n	-2327174	-0.02	00000000	242703	12	32.2	1292	8722	15.21
1397773900.799	2.121	n	-2325174	0.03	00000000	232793	12	32.3	1292	8722	15.19
1397773900.862	2.108	n	-2324486	-0.02	00000000	238766	12	32.3	1292	8722	15.19
1397773900.924	2.102	n	-2323017	0.01	00000000	233134	12	32.5	1292	8722	15.18
1397773900.987	2.093	n	-2321174	-0.10	00000000	228256	12	32.3	1292	8722	15.16
1397773901.049	2.082	n	-2319174	-0.06	00000000	222206	12	32.3	1292	8722	15.15
1397773901.112	2.073	n	-2318798	-0.02	00000000	213369	12	32.4	1292	8722	15.15
1397773901.174	2.067	n	-2317174	-0.03	00000000	200054	12	32.5	1292	8722	15.14
1397773901.237	2.060	n	-2316238	-0.04	00000000	198959	12	32.3	1292	8722	15.13
1397773901.299	2.054	n	-2315041	-0.02	00000000	184102	12	32.4	1292	8722	15.12
1397773901.362	2.052	n	-2313174	-0.02	00000000	178081	12	32.3	1292	8722	15.11
1397773901.424	2.050	y	-2311174	0.00	00000000	156145	12	32.6	1292	8722	15.10
1397773901.549	2.042	n	-2310710	-0.01	00000000	163546	12	32.3	1292	8722	15.09
1397773901.612	2.041	n	-2309174	-0.01	00000000	151578	12	32.2	1292	8722	15.08
1397773901.674	2.040	n	-2308747	-0.01	00000000	152871	12	32.4	1292	8722	15.08
1397773901.737	2.036	n	-2307174	-0.02	00000000	153406	12	32.5	1292	8722	15.07
1397773901.799	2.033	n	-2306783	-0.01	00000000	159357	12	32.5	1292	8722	15.06
1397773901.862	2.034	n	-2305174	-0.02	00000000	144250	12	32.5	1292	8978	15.05
1397773901.924	2.036	n	-2304863	0.00	00000000	158196	12	32.6	1292	8722	15.05
1397773901.987	2.031	n	-2303174	0.02	00000000	153794	12	32.3	1292	8722	15.04
1397773902.049	2.030	n	-2302893	0.01	00000000	159653	12	32.6	1292	8722	15.04
1397773902.112	2.029	n	-2301174	-0.05	00000000	170929	12	32.3	1292	8722	15.03
1397773902.174	2.028	n	-2300754	-0.03	00000000	182534	12	32.3	1292	8722	15.02
1397773902.237	2.024	n	-2299174	-0.02	00000000	189327	12	32.6	1292	8722	15.01
1397773902.299	2.025	n	-2298414	-0.01	00000000	200739	12	32.4	1292	8722	15.01
1397773902.362	2.024	n	-2297174	-0.05	00000000	193367	12	32.4	1292	8722	15.00
1397773902.424	2.020	n	-2295174	0.01	00000000	202086	12	32.6	1292	8722	14.98
1397773902.487	2.017	n	-2294709	-0.02	00000000	200955	12	32.3	1292	8722	14.98
1397773902.549	2.011	n	-2293174	-0.02	00000000	208572	12	32.5	1292	8722	14.97
1397773902.612	2.003	n	-2292107	-0.05	00000000	212065	12	32.2	1292	8722	14.96
1397773902.674	1.996	n	-2290776	0.00	00000000	218687	12	32.3	1292	8722	14.95
1397773902.737	1.990	n	-2289174	-0.01	00000000	225491	12	32.3	1292	8722	14.94
1397773902.799	1.987	n	-2287174	0.04	00000000	228058	12	32.2	1292	8722	14.93
1397773902.862	1.983	n	-2286508	-0.06	00000000	237671	12	32.4	1292	8722	14.92
1397773902.924	1.974	n	-2285053	-0.05	00000000	235199	12	32.3	1292	8722	14.91
1397773902.987	1.964	n	-2283174	0.00	00000000	234302	12	32.5	1292	8722	14.90
1397773903.049	1.963	n	-2281174	-0.01	00000000	244794	12	32.4	1292	8722	14.89
1397773903.112	1.954	n	-2280516	-0.03	00000000	256761	12	32.3	1292	8722	14.88
1397773903.174	1.948	n	-2278922	-0.01	00000000	263046	12	32.2	1292	8722	14.87
1397773903.237	1.941	n	-2277174	-0.06	00000000	261313	12	32.5	1292	8722	14.86
1397773903.299	1.937	n	-2275174	0.00	00000000	273973	12	32.4	1292	8722	14.85
1397773903.362	1.930	n	-2273174	-0.02	00000000	282609	12	32.3	1292	8722	14.83
1397773903.424	1.925	n	-2271174	-0.02	00000000	285656	12	32.3	1292	8722	14.82
1397773903.487	1.922	n	-2269174	-0.01	00000000	304398	12	32.4	1292	8722	14.80
1397773903.549	1.918	n	-2267174	0.00	00000000	318051	12	32.4	1292	8722	14.79
1397773903.612	1.916	n	-2265174	0.00	00000000	322921	12	32.5	1292	8722	14.78
1397773903.674	1.914	n	-2263174	0.00	00000000	327015	12	32.4	1292	8722	14.76
1397773903.737	1.911	n	-2261174	0.04	00000000	345399	12	32.3	1292	8722	14.75
1397773903.799	1.910	n	-2259174	0.03	00000000	346586	12	32.3	1292	8722	14.74
1397773903.862	1.908	n	-2257174	0.08	00000000	339342	12	32.2	1292	8722	14.72
1397773903.924	1.907	n	-2255174	-0.01	00000000	357740	12	32.4	1292	8722	14.71
1397773903.987	1.907	n	-2253174	0.05	00000000	373260	12	32.2	1292	8722	14.69
1397773904.049	1.906	n	-2251166	-0.07	00000000	366643	12	32.2	1292	8722	14.68
1397773904.112	1.909	n	-2247174	-0.06	00000000	382181	12	32.2	1292	8722	14.65
1397773904.174	1.912	n	-2245174	0.00	10000000	399792	12	32.4	1292	8722	14.64
1397773904.237	1.912	n	-2243174	-0.06	10000000	400327	12	32.3	1292	8722	14.63
1397773904.299	1.910	n	-2241173	0.00	10000000	414360	12	32.5	1292	8722	14.61
1397773904.362	1.915	n	-2237174	-0.11	10000000	421740	12	32.3	1292	8722	14.58
1397773904.424	1.918	n	-2235173	-0.05	10000000	421187	12	32.6	1292	8722	14.57
1397773904.487	1.921	n	-2233174	0.03	10000000	429152	12	32.4	1292	8722	14.56
1397773904.549	1.916	n	-2229174	0.04	10000000	435146	12	32.3	1292	8723	14.53
1397773904.612	1.919	n	-2227173	-0.04	10000000	439274	12	32.2	1292	8722	14.51
1397773904.674	1.919	n	-2223174	-0.01	10000000	430920	12	32.1	1292	8722	14.49
1397773904.737	1.920	n	-2221174	-0.03	10000000	433828	12	32.5	1292	8722	14.47
1397773904.799	1.920	n	-2219173	0.10	10000000	439552	12	32.3	1292	8722	14.46
1397773904.862	1.920	n	-2217174	-0.04	10000000	419169	12	32.4	1292	8722	14.45
1397773904.924	1.921	n	-2213174	-0.06	10000000	413588	12	32.3	1292	8722	14.42
1397773904.987	1.917	n	-2211173	0.00	10000000	418773	12	32.4	1292	8722	14.40
1397773905.049	1.916	n	-2209174	0.04	10000000	404597	12	32.2	1292	8722	14.39
1397773905.112	1.919	n	-2206949	0.02	10000000	394915	12	32.1	1292	8722	14.38
1397773905.174	1.915	n	-2203174	-0.01	00000000	383031	12	32.2	1292	8722	14.35
1397773905.237	1.914	n	-2201174	0.00	00000000	379072	12	32.5	1292	8978	14.34
1397773905.299	1.913	n	-2199174	-0.10	00000000	360502	12	32.3	1292	8722	14.32
1397773905.362	1.912	n	-2197174	-0.02	00000000	336086	12	32.4	1292	8722	14.31
1397773905.424	1.912	n	-2195174	-0.03	00000000	333743	12	32.5	1292	8722	14.29
1397773905.487	1.912	n	-2193174	0.01	00000000	327645	12	32.3	1292	8722	14.28
1397773905.549	1.911	n	-2191174	0.04	00000000	296100	12	32.5	1292	8722	14.27
1397773905.612	1.913	n	-2189174	-0.05	00000000	277068	12	32.5	1292	8722	14.25
1397773905.674	1.914	n	-2187174	0.03	00000000	275779	12	32.5	1292	8722	14.24
1397773905.737	1.912	n	-2186249	0.03	00000000	258252	12	32.3	1292	8722	14.23
1397773905.799	1.913	n	-2184735	0.02	00000000	232914	12	32.3	1292	8722	14.22
1397773905.862	1.917	n	-2183174	-0.03	00000000	224528	12	32.4	1292	8722	14.21
1397773905.924	1.917	n	-2181174	0.04	00000000	215526	12	32.2	1292	8722	14.20
1397773905.987	1.919	n	-2180614	-0.04	00000000	192070	12	32.2	1292	8722	14.19
1397773906.049	1.922	n	-2179174	-0.05	00000000	159880	12	32.3	1292	8722	14.18
1397773906.112	1.926	n	-2178513	0.05	00000000	160430	12	32.4	1292	8722	14.18
1397773906.174	1.929	n	-2177174	-0.01	00000000	125808	12	32.3	1292	8722	14.17
1397773906.237	1.931	n	-2176835	-0.01	00000000	116517	12	32.5	1292	8722	14.17
1397773906.299	1.933	n	-2176096	0.00	00000000	110852	12	32.4	1292	8722	14.16
1397773906.362	1.933	n	-2175174	-0.01	00000000	88312	12	32.5	1292	8722	14.16
1397773906.424	1.938	n	-2174941	0.01	00000000	86565	12	32.4	1292	8722	14.15
1397773906.487	1.943	y	-2174417	-0.01	00000000	78710	12	32.5	1292	8722	14.15
1397773906.612	1.946	n	-2173603	0.03	00000000	60593	12	32.2	1292	8722	14.15
1397773906.674	1.948	n	-2173174	0.01	00000000	63417	12	32.6	1292	8722	14.14
1397773906.737	1.950	n	-2172858	0.00	00000000	44989	12	32.2	1292	8722	14.14
1397773906.799	1.950	n	-2172525	0.02	00000000	48875	12	32.6	1292	8722	14.14
1397773906.862	1.951	n	-2172269	-0.01	00000000	42777	12	32.2	1292	8722	14.14
1397773906.924	1.955	n	-2172062	-0.02	00000000	24137	12	32.6	1292	8722	14.13
1397773906.987	1.951	n	-2171936	0.01	00000000	14011	12	32.3	1292	8722	14.13
1397773907.049	1.951	n	-2171843	-0.01	00000000	15952	12	32.4	1292	8722	14.13
1397773907.112	1.952	n	-2171770	-0.01	00000000	6870	12	32.5	1292	8722	14.13
1397773907.174	1.949	n	-2171727	-0.01	00000000	3625	12	32.3	1292	8722	14.13
1397773907.237	1.952	n	-2171704	-0.02	00000000	3091	12	32.5	1292	8722	14.13
1397773907.299	1.953	n	-2171699	0.00	00000000	4193	12	32.3	1292	8722	14.13
1397773907.362	1.953	n	-2171659	0.02	00000000	10525	12	32.4	1292	8722	14.13
1397773907.424	1.953	n	-2171568	0.02	00000000	9620	12	32.4	1292	8722	14.13
1397773907.487	1.949	n	-2171536	-0.02	00000000	4885	12	32.6	1292	8722	14.13
1397773907.549	1.952	n	-2171508	0.05	00000000	9016	12	32.6	1292	8722	14.13
1397773907.612	1.948	n	-2171448	0.01	00000000	9082	12	32.5	1292	8722	14.13
1397773907.674	1.946	n	-2171399	-0.02	00000000	2578	12	32.5	1292	8722	14.13
1397773907.737	1.946	n	-2171398	0.01	00000000	0	12	32.5	1292	8722	14.13
1397773907.799	1.945	n	-2171398	-0.01	00000000	0	12	32.4	1292	8722	14.13
1397773907.862	1.941	n	-2171398	0.02	00000000	0	12	32.5	1292	8722	14.13
1397773907.924	1.940	n	-2171398	-0.07	00000000	0	12	32.5	1292	8722	14.13
1397773907.987	1.935	n	-2171398	0.00	00000000	0	12	32.5	1292	8722	14.13
1397773908.049	1.930	n	-2171398	-0.02	00000000	0	12	32.3	1292	8722	14.13
1397773908.112	1.929	n	-2171398	-0.03	00000000	0	12	32.5	1292	8722	14.13
1397773908.174	1.924	n	-2171398	-0.03	00000000	0	12	32.6	1292	8722	14.13
1397773908.237	1.921	n	-2171398	-0.09	00000000	0	12	32.5	1292	8722	14.13
1397773908.299	1.915	n	-2171398	0.01	00000000	0	12	32.3	1292	8722	14.13
1397773908.362	1.907	n	-2171398	-0.01	00000000	0	12	32.5	1292	8722	14.13
1397773908.424	1.902	n	-2171398	-0.03	00000000	0	12	32.3	1292	8722	14.13
1397773908.487	1.894	n	-2171398	0.00	00000000	0	12	32.6	1292	8722	14.13
1397773908.549	1.889	n	-2171398	0.00	00000000	0	12	32.6	1292	8722	14.13
1397773908.612	1.881	n	-2171398	-0.01	00000000	0	12	32.5	1292	8722	14.13
1397773908.674	1.868	n	-2171398	0.01	00000000	0	12	32.5	1292	8722	14.13
1397773908.737	1.856	n	-2171398	0.00	00000000	0	12	32.3	1292	8722	14.13
1397773908.799	1.850	n	-2171398	-0.03	00000000	0	12	32.5	1292	8722	14.13
1397773908.862	1.839	n	-2171398	-0.02	00000000	0	12	32.3	1292	8722	14.13
1397773908.924	1.824	n	-2171398	-0.01	00000000	0	12	32.6	1292	8722	14.13
1397773908.987	1.810	n	-2171398	-0.01	00000000	0	12	32.5	1292	8722	14.13
1397773909.049	1.797	n	-2171398	-0.06	00000000	0	12	32.3	1292	8722	14.13
1397773909.112	1.780	n	-2171398	0.00	00000000	0	12	32.3	1292	8722	14.13
1397773909.174	1.763	n	-2171398	0.01	00000000	0	12	32.6	1292	8722	14.13
1397773909.237	1.748	n	-2171398	0.02	00000000	0	12	32.5	1292	8722	14.13
1397773909.299	1.729	n	-2171398	-0.04	00000000	0	12	32.3	1292	8722	14.13
1397773909.362	1.710	n	-2171398	-0.02	00000000	0	12	32.5	1292	8722	14.13
1397773909.424	1.692	n	-2171398	-0.02	00000000	0	12	32.6	1292	8722	14.13
1397773909.487	1.674	n	-2171398	-0.02	00000000	0	12	32.6	1292	8722	14.13
1397773909.549	1.655	n	-2171398	0.00	00000000	0	12	32.3	1292	8722	14.13
1397773909.612	1.635	n	-2171398	0.00	00000000	0	12	32.2	1292	8722	14.13
1397773909.674	1.616	n	-2171398	-0.02	00000000	0	12	32.5	1292	8722	14.13
1397773909.737	1.600	n	-2171398	0.01	00000000	0	12	32.5	1292	8722	14.13
1397773909.799	1.587	n	-2171399	-0.03	00000000	0	12	32.5	1292	8722	14.13
1397773909.862	1.573	n	-2171399	0.01	00000000	0	12	32.6	1292	8722	14.13
1397773909.924	1.554	n	-2171399	0.00	00000000	0	12	32.2	1292	8722	14.13
1397773909.987	1.541	n	-2171399	-0.01	00000000	0	12	32.3	1292	8722	14.13
1397773910.049	1.525	n	-2171399	0.05	00000000	0	12	32.2	1292	8722	14.13
1397773910.112	1.511	n	-2171399	0.00	00000000	0	12	32.6	1292	8722	14.13
1397773910.174	1.494	n	-2171399	0.01	00000000	0	12	32.3	1292	8722	14.13
1397773910.237	1.480	n	-2171399	-0.02	00000000	0	12	32.4	1292	8722	14.13
1397773910.299	1.467	n	-2171399	-0.05	00000000	0	12	32.3	1292	8722	14.13
1397773910.362	1.453	n	-2171399	-0.02	00000000	0	12	32.4	1292	8722	14.13
1397773910.424	1.435	n	-2171399	-0.02	00000000	0	12	32.6	1292	8722	14.13
1397773910.487	1.423	n	-2171399	0.06	00000000	0	12	32.5	1292	8722	14.13
1397773910.549	1.401	n	-2171399	-0.02	00000000	0	12	32.6	1292	8722	14.13
1397773910.612	1.386	n	-2171399	-0.01	00000000	0	12	32.5	1292	8722	14.13
1397773910.674	1.365	n	-2171399	-0.02	00000000	0	12	32.3	1292	8722	14.13
1397773910.737	1.346	n	-2171399	-0.02	00000000	0	12	32.3	1292	8722	14.13
1397773910.799	1.322	n	-2171399	-0.06	00000000	0	12	32.3	1292	8722	14.13
1397773910.862	1.299	n	-2171399	0.00	00000000	0	12	32.2	1292	8722	14.13
1397773910.924	1.275	n	-2171399	-0.02	00000000	0	12	32.5	1292	8722	14.13
1397773910.987	1.252	n	-2171399	0.02	00000000	0	12	32.5	1292	8722	14.13
1397773911.049	1.226	n	-2171399	-0.04	00000000	0	12	32.6	1292	8722	14.13
1397773911.112	1.206	n	-2171398	-0.01	00000000	0	12	32.5	1292	8722	14.13
1397773911.174	1.178	n	-2171398	-0.04	00000000	0	12	32.6	1292	8722	14.13
1397773911.237	1.153	n	-2171398	0.01	00000000	0	12	32.3	1292	8722	14.13
1397773911.299	1.132	n	-2171391	0.02	00000000	161	12	32.6	1292	8722	14.13
1397773911.362	1.107	n	-2171379	-0.02	00000000	8031	12	32.6	1292	8722	14.13
1397773911.424	1.082	y	-2171174	-0.05	00000000	37643	12	32.6	1292	8722	14.13
1397773911.549	1.038	n	-2170702	0.01	00000000	72689	12	32.6	1292	8722	14.13
1397773911.612	1.013	n	-2170191	-0.01	00000000	94263	12	32.3	1292	8722	14.12
1397773911.674	0.993	n	-2169174	-0.03	00000000	106696	12	32.3	1292	8722	14.11
1397773911.737	0.973	n	-2168872	-0.02	00000000	133403	12	32.4	1292	8722	14.11
1397773911.799	0.956	n	-2167939	-0.02	00000000	165333	12	32.5	1292	8722	14.11
1397773911.862	0.938	n	-2166785	-0.02	00000000	211018	12	32.4	1292	8722	14.10
1397773911.924	0.922	n	-2165174	-0.03	00000000	244237	12	32.6	1292	8722	14.09
1397773911.987	0.904	n	-2163174	-0.04	00000000	278932	12	32.5	1292	8722	14.07
1397773912.049	0.885	n	-2161174	0.00	00000000	310745	12	32.2	1292	8722	14.06
1397773912.112	0.869	n	-2159173	-0.01	00000000	330469	12	32.5	1292	8722	14.05
1397773912.174	0.853	n	-2157174	0.02	00000000	347794	12	32.2	1292	8722	14.03
1397773912.237	0.836	n	-2153174	0.01	00000000	378970	12	32.6	1292	8722	14.00
1397773912.299	0.821	n	-2151174	0.04	10000000	396515	12	32.5	1292	8722	13.99
1397773912.362	0.807	n	-2149174	-0.08	10000000	405187	12	32.3	1292	8722	13.98
1397773912.424	0.790	n	-2147174	0.07	10000000	415598	12	32.2	1292	8722	13.96
1397773912.487	0.775	n	-2145174	-0.08	10000000	425266	12	32.4	1292	8722	13.95
1397773912.549	0.763	n	-2141174	-0.06	10000000	431865	12	32.6	1292	8722	13.92
1397773912.612	0.754	n	-2139173	-0.06	10000000	439856	12	32.5	1292	8722	13.91
1397773912.674	0.746	n	-2137174	0.00	10000000	431851	12	32.5	1292	8722	13.89
1397773912.737	0.737	n	-2133173	-0.05	10000000	446158	12	32.4	1292	8722	13.87
1397773912.799	0.730	n	-2131173	-0.02	10000000	450769	12	32.5	1292	8722	13.85
1397773912.862	0.723	n	-2127173	-0.04	10000000	450703	12	32.3	1292	8722	13.83
1397773912.924	0.717	n	-2125172	-0.04	10000000	453263	12	32.3	1292	8722	13.81
1397773912.987	0.715	n	-2121173	-0.08	10000000	452644	12	32.4	1292	8722	13.79
1397773913.049	0.712	n	-2119174	0.05	10000000	459752	12	32.4	1292	8722	13.77
1397773913.112	0.708	n	-2117173	-0.13	10000000	441595	12	32.3	1292	8722	13.76
1397773913.174	0.704	n	-2113174	-0.02	10000000	438413	12	32.5	1292	8722	13.73
1397773913.237	0.696	n	-2109174	-0.07	10000000	424991	12	32.3	1292	8722	13.70
1397773913.362	0.685	n	-2107129	-0.48	10000000	338467	12	37.2	1292	8722	13.69
1397773913.424	0.681	n	-2105174	-0.77	00000000	233580	12	37.2	1292	8722	13.68
1397773913.487	0.674	n	-2103986	-0.97	00000000	138285	12	36.9	1292	8722	13.67
1397773913.549	0.676	n	-2103174	-0.97	00000000	58627	12	34.6	1292	8722	13.66
1397773913.612	0.674	n	-2103092	-1.03	00000000	13572	12	32.4	1292	8722	13.66
1397773913.674	0.676	n	-2103071	-1.02	00000000	0	12	32.4	1292	8722	13.66
1397773913.737	0.680	n	-2103071	-0.97	00000000	0	12	32.3	1292	8722	13.66
1397773913.799	0.685	n	-2103071	-1.02	00000000	0	12	32.5	1292	8722	13.66
1397773913.862	0.689	n	-2103069	-1.06	00000000	2355	12	32.2	1292	8722	13.66
1397773913.924	0.690	n	-2103045	-0.97	00000000	4548	12	32.3	1292	8722	13.66
1397773913.987	0.693	n	-2103021	-1.02	00000000	1963	12	32.5	1292	8722	13.66
1397773914.049	0.698	n	-2103011	-0.99	00000000	1893	12	32.3	1292	8722	13.66
1397773914.112	0.704	n	-2103001	-1.03	00000000	6581	12	32.3	1292	8722	13.66
1397773914.174	0.709	n	-2102877	-1.01	00000000	16586	12	32.2	1292	8722	13.66
1397773914.237	0.718	n	-2102796	-1.02	00000000	32834	12	32.5	1292	8722	13.66
1397773914.299	0.728	n	-2102356	-1.03	00000000	50823	12	32.6	1292	8722	13.66
1397773914.362	0.734	n	-2102005	-1.00	00000000	50050	12	32.3	1292	8722	13.65
1397773914.424	0.742	n	-2101895	-1.03	00000000	60992	12	32.4	1292	8722	13.65
1397773914.487	0.747	n	-2101005	-1.03	00000000	91633	12	34.5	1292	8722	13.65
1397773914.549	0.753	n	-2100837	-1.03	00000000	106201	12	37.0	1292	8722	13.65
1397773914.612	0.759	n	-2100101	-0.97	00000000	128265	12	37.1	1292	8722	13.64
1397773914.674	0.768	n	-2099174	-1.01	00000000	163074	12	37.4	1292	8722	13.63
1397773914.737	0.771	n	-2098129	-1.02	00000000	197823	12	37.5	1292	8722	13.63
1397773914.799	0.776	n	-2096843	-1.04	00000000	226791	12	37.4	1292	8722	13.62
1397773914.862	0.781	n	-2095174	-1.04	00000000	274563	12	37.6	1292	8722	13.61
1397773914.924	0.791	n	-2092683	-0.99	00000000	323756	12	37.7	1292	8722	13.59
1397773914.987	0.800	n	-2091174	-1.03	00000000	368837	12	37.4	1292	8722	13.58
1397773915.049	0.805	n	-2087174	-1.02	10000000	413961	12	37.4	1292	8722	13.55
1397773915.112	0.809	n	-2085174	-0.96	10000000	459067	12	37.4	1292	8722	13.54
1397773915.174	0.813	n	-2081173	-1.16	10000000	491730	12	37.4	1292	8722	13.51
1397773915.237	0.818	n	-2077173	-0.95	10000000	534459	12	37.5	1292	8722	13.48
1397773915.299	0.826	n	-2075173	-1.05	10000000	538678	12	37.4	1292	8722	13.47
1397773915.362	0.834	n	-2071173	-1.20	10000000	560977	12	37.7	1292	8722	13.44
1397773915.424	0.841	n	-2067173	-1.18	10000100	565481	12	38.0	1292	8722	13.42
1397773915.487	0.847	n	-2065173	-2.97	10000100	565719	12	37.6	1292	8722	13.40
1397773915.549	0.859	n	-2061173	-1.36	10000000	564203	12	37.6	1292	8722	13.37
1397773915.612	0.867	n	-2057173	-1.08	10000000	559768	12	37.4	1292	8722	13.35
1397773915.674	0.875	n	-2053173	-0.21	10000100	549236	13	37.7	1292	8722	13.32
1397773915.737	0.885	n	-2051173	-1.04	10000000	543472	12	37.4	1292	8722	13.31
1397773915.799	0.895	n	-2047173	-0.99	10000000	531244	12	37.4	1292	8722	13.28
1397773915.862	0.900	n	-2043173	-1.03	10000000	510696	12	37.4	1292	8722	13.25
1397773915.924	0.907	n	-2041174	-1.05	10000000	474071	13	37.6	1292	8722	13.24
1397773915.987	0.915	n	-2039174	-1.03	10000000	430254	12	37.4	1292	8722	13.22
1397773916.049	0.922	n	-2037133	-1.04	10000000	375714	12	37.2	1292	8722	13.21
1397773916.112	0.925	n	-2034930	-0.99	00000000	316366	12	37.1	1292	8722	13.19
1397773916.174	0.929	n	-2033107	-1.00	00000000	250605	13	37.2	1292	8722	13.18
1397773916.237	0.937	n	-2031174	-1.01	00000000	173024	13	36.8	1292	8723	13.17
1397773916.299	0.941	n	-2030515	-0.99	00000000	107867	13	36.5	1292	8722	13.16
1397773916.362	0.948	n	-2030071	-1.00	00000000	51028	13	32.5	1292	8722	13.16
1397773916.424	0.965	y	-2030037	-1.01	00000000	0	13	32.4	1292	8722	13.16
1397773916.549	0.974	n	-2030029	-1.05	00000000	0	12	32.2	1293	8722	13.16
1397773916.612	0.987	n	-2030029	-1.04	00000000	0	12	32.4	1292	8722	13.16
1397773916.674	0.995	n	-2030029	-0.99	00000000	0	13	32.5	1292	8722	13.16
1397773916.737	1.005	n	-2030029	-1.02	00000000	0	12	32.4	1292	8722	13.16
1397773916.799	1.014	n	-2030029	-1.00	00000000	0	12	32.3	1292	8722	13.16
1397773916.862	1.023	n	-2030029	-1.00	00000000	0	13	32.4	1292	8722	13.16
1397773916.924	1.031	n	-2030030	-1.03	00000000	0	13	32.3	1292	8722	13.16
1397773916.987	1.039	n	-2030032	-1.12	00000000	0	13	32.4	1292	8722	13.16
1397773917.049	1.047	n	-2030036	-1.03	00000000	-828	13	32.6	1292	8722	13.16
1397773917.112	1.059	n	-2030044	-1.01	00000000	-1956	13	32.5	1292	8722	13.16
1397773917.174	1.063	n	-2030057	-1.03	00000000	-1337	13	32.4	1292	8722	13.16
1397773917.237	1.068	n	-2030062	-0.99	00000000	0	13	32.4	1292	8722	13.16
1397773917.299	1.075	n	-2030062	-0.96	00000000	0	13	32.6	1292	8722	13.16
1397773917.362	1.083	n	-2030062	-1.00	00000000	0	13	32.5	1292	8722	13.16
1397773917.424	1.082	n	-2030062	-1.05	00000000	0	13	32.4	1292	8722	13.16
1397773917.487	1.084	n	-2030062	-0.98	00000000	0	13	32.3	1292	8722	13.16
1397773917.549	1.086	n	-2030062	-1.04	00000000	0	13	32.6	1292	8978	13.16
1397773917.612	1.087	n	-2030062	-1.02	00000000	0	13	32.4	1292	8722	13.16
1397773917.674	1.089	n	-2030062	-0.97	00000000	0	13	32.4	1292	8722	13.16
1397773917.737	1.084	n	-2030062	-1.03	00000000	0	13	32.6	1292	8723	13.16
1397773917.799	1.083	n	-2030063	-1.01	00000000	0	13	32.4	1292	8722	13.16
1397773917.862	1.079	n	-2030063	-1.01	00000000	0	13	32.3	1292	8722	13.16
1397773917.924	1.072	n	-2030063	-1.04	00000000	0	13	32.2	1292	8722	13.16
1397773917.987	1.066	n	-2030066	-0.99	00000000	-59	13	32.3	1293	8722	13.16
1397773918.049	1.055	n	-2030069	-1.03	00000000	-1860	13	32.3	1293	8722	13.16
1397773918.112	1.044	n	-2030070	-1.01	00000000	0	13	32.2	1293	8722	13.16
1397773918.174	1.033	n	-2030070	-0.98	00000000	0	13	32.6	1293	8722	13.16
1397773918.237	1.020	n	-2030070	-1.06	00000000	0	13	32.3	1293	8722	13.16
1397773918.299	1.014	n	-2030070	-1.02	00000000	0	13	32.6	1293	8722	13.16
