Source File: C:\data\ooi\CSPP\uCSPP_2014_04_14_deploy\recoveredData\11079364.PPB
Processed: 07/08/2014 15:38:02
Using Version: 1.10
Device: OPT
Start Date: 04/17/2014
Timestamp (s)	Depth (m)	Data
1397773830.164	8.313	4831	209	328.731	10.875	31.897	31.897	41.196	9.300	880.1	940.5	582.2
1397773831.165	8.299	4831	209	329.476	10.875	31.870	31.870	41.169	9.299	879.3	940.6	582.2
1397773832.164	8.227	4831	209	330.142	10.875	31.846	31.846	41.145	9.299	878.5	940.5	582.1
1397773833.164	8.028	4831	209	330.746	10.877	31.824	31.824	41.122	9.298	878.2	941.0	582.1
1397773834.164	7.802	4831	209	331.428	10.879	31.798	31.798	41.099	9.300	879.3	942.1	582.0
1397773835.164	7.641	4831	209	332.124	10.880	31.773	31.773	41.073	9.300	881.4	943.6	582.0
1397773836.165	7.546	4831	209	332.813	10.881	31.748	31.748	41.047	9.299	883.4	945.0	582.0
1397773837.218	7.511	4831	209	333.471	10.882	31.724	31.724	41.023	9.299	884.7	945.6	581.9
1397773838.165	7.494	4831	209	334.099	10.883	31.702	31.702	41.003	9.301	885.0	946.0	581.9
1397773839.163	7.481	4831	209	334.609	10.884	31.684	31.684	40.983	9.299	884.9	946.2	581.9
1397773840.165	7.452	4831	209	335.154	10.884	31.664	31.664	40.965	9.301	884.6	946.3	581.9
1397773841.165	7.373	4831	209	335.690	10.883	31.646	31.646	40.947	9.301	884.6	946.6	581.9
1397773842.164	7.248	4831	209	336.256	10.879	31.629	31.629	40.929	9.300	884.8	947.1	582.0
1397773843.163	7.078	4831	209	336.701	10.879	31.613	31.613	40.914	9.301	885.9	948.3	582.0
1397773844.163	6.894	4831	209	337.231	10.878	31.595	31.595	40.896	9.301	888.1	949.9	582.1
1397773845.165	6.752	4831	209	338.010	10.874	31.570	31.570	40.870	9.301	890.4	951.6	582.2
1397773846.164	6.666	4831	209	338.655	10.875	31.547	31.547	40.849	9.302	891.9	952.5	582.2
1397773847.165	6.614	4831	209	339.155	10.878	31.529	31.529	40.829	9.301	892.5	953.2	582.1
1397773848.165	6.588	4831	209	339.694	10.879	31.510	31.510	40.811	9.301	893.2	953.9	582.0
1397773849.164	6.559	4831	209	340.126	10.878	31.495	31.495	40.795	9.300	894.1	954.7	582.1
1397773850.165	6.500	4831	209	340.568	10.881	31.478	31.478	40.780	9.301	894.6	955.4	582.0
1397773851.251	6.402	4831	209	340.906	10.886	31.465	31.465	40.766	9.301	895.4	956.7	581.8
1397773852.164	6.234	4831	209	341.256	10.891	31.450	31.450	40.751	9.301	897.3	958.6	581.6
1397773853.163	6.098	4831	209	341.739	10.896	31.431	31.431	40.731	9.301	900.5	960.2	581.5
1397773854.163	6.009	4831	209	342.484	10.894	31.407	31.407	40.708	9.301	901.6	961.2	581.6
1397773855.164	5.972	4831	209	343.106	10.894	31.386	31.386	40.687	9.301	902.0	961.7	581.6
1397773856.165	5.956	4831	209	343.469	10.898	31.371	31.371	40.673	9.302	902.2	962.1	581.4
1397773857.164	5.965	4831	209	343.882	10.900	31.356	31.356	40.658	9.301	902.1	962.3	581.4
1397773858.162	5.977	4831	209	344.243	10.904	31.342	31.342	40.644	9.302	902.0	962.5	581.2
1397773859.162	5.965	4831	209	344.418	10.909	31.334	31.334	40.635	9.302	901.8	962.6	581.1
1397773860.162	5.851	4831	209	344.812	10.913	31.318	31.318	40.619	9.300	901.7	962.9	581.0
1397773861.163	5.647	4831	209	345.125	10.916	31.307	31.307	40.607	9.301	902.1	963.7	580.9
1397773862.164	5.447	4831	209	345.721	10.915	31.287	31.287	40.588	9.301	903.5	965.4	580.9
1397773863.163	5.257	4831	209	346.320	10.916	31.267	31.267	40.569	9.303	905.5	967.4	580.9
1397773864.165	5.122	4831	209	346.956	10.916	31.245	31.245	40.548	9.303	907.3	969.1	580.9
